symbol,ivmean10,ivmean10_rank,ivcall10,ivcall10_rank,ivput10,ivput10_rank,ivmean1080,ivmean1080_rank,ivcall1080,ivcall1080_rank,ivput1080,ivput1080_rank
NICE,0.4086,83.0,0.4562,90.0,0.361,69.0,0.4132,91.0,0.4125,92.0,0.414,91.0
NINE,,,1.0723,,,,,,1.0723,,,
NIO,0.8946,,0.8971,,0.8922,,0.719,,0.704,,0.7339,
NIU,1.1285,,1.2774,,0.9796,,0.9793,,0.9552,,1.0034,
NJR,0.343,82.0,0.4547,91.0,0.2314,38.0,0.197,24.0,0.1798,28.0,0.2143,27.0
NKE,0.66,99.0,0.6519,99.0,0.668,99.0,0.3366,89.0,0.3031,64.0,0.37,96.0
NKTR,1.9414,99.0,2.1743,99.0,1.7084,98.0,1.547,100.0,1.3857,98.0,1.7084,100.0
NL,,,,,0.6296,53.0,,,,,0.6296,60.0
NLOP,0.3492,,0.3413,,0.3571,,0.3401,,0.3537,,0.3265,
NLR,0.3662,,0.3086,,0.4238,,0.3122,,0.3,,0.3244,
NLY,0.2486,62.0,0.2348,64.0,0.2625,62.0,0.2054,15.0,0.2437,63.0,0.167,5.0
NMIH,0.3094,10.0,0.2916,9.0,0.3273,23.0,0.317,14.0,0.3349,24.0,0.2991,10.0
NMM,0.3863,45.0,0.3547,43.0,0.4179,51.0,0.4235,54.0,0.4122,59.0,0.4348,50.0
NMRK,0.4615,,0.4839,,0.4391,,0.4089,,0.3981,,0.4197,
NN,0.8239,,0.8183,,0.8295,,0.9738,,0.9703,,0.9773,
NNBR,,,,,0.8277,83.0,,,,,0.8277,88.0
NNDM,0.6729,,0.7241,,0.6218,,0.6074,,0.6223,,0.5924,
NNE,0.8318,,0.7009,,0.9626,,0.7566,,0.4444,,1.0688,
NNI,0.3192,50.0,0.2434,22.0,0.3949,67.0,0.245,19.0,0.2339,18.0,0.2561,24.0
NNN,0.2286,49.0,0.2137,49.0,0.2435,49.0,0.216,48.0,0.1603,28.0,0.2716,70.0
NNOX,0.9951,,0.9091,,1.0811,,0.9617,,0.7871,,1.1362,
NOA,,,0.9522,97.0,,,,,0.4038,18.0,,
NOAH,0.8218,89.0,0.7483,81.0,0.8952,92.0,0.7286,88.0,0.5466,61.0,0.9105,96.0
NOC,0.2124,57.0,0.2041,55.0,0.2206,62.0,0.2498,66.0,0.221,55.0,0.2786,74.0
NOG,0.3899,20.0,0.3991,22.0,0.3806,18.0,0.417,15.0,0.4189,17.0,0.4152,12.0
NOK,0.4942,77.0,0.3601,52.0,0.6282,90.0,0.2961,16.0,0.2495,12.0,0.3427,25.0
NOMD,0.2857,,0.2968,,0.2746,,0.2356,,0.2057,,0.2655,
NOTE,1.1634,,0.9467,,1.3801,,1.5482,,1.5841,,1.5122,
NOTV,,,1.2756,,,,,,1.325,,,
NOV,0.3206,33.0,0.3282,37.0,0.3131,28.0,0.3578,35.0,0.3343,31.0,0.3812,43.0
NOVT,0.3162,40.0,0.3056,35.0,0.3267,46.0,0.3297,42.0,0.3323,46.0,0.3271,40.0
NOW,0.3508,46.0,0.3474,46.0,0.3542,47.0,0.3772,42.0,0.3749,44.0,0.3794,43.0
NPCE,0.9176,,0.8563,,0.979,,0.9747,,0.9704,,0.979,
NPKI,,,0.5038,,,,,,0.5038,,,
NPO,0.3959,76.0,0.3717,69.0,0.4201,81.0,0.3841,82.0,0.3782,82.0,0.39,82.0
NPWR,1.4217,,1.3028,,1.5406,,1.1517,,1.0937,,1.2097,
NRC,0.4026,,0.3859,,0.4193,,0.4062,,0.3814,,0.431,
NRDS,0.6298,,0.5979,,0.6617,,0.7026,,0.5987,,0.8065,
NRDY,0.9964,,1.0227,,0.9701,,1.0596,,0.9756,,1.1436,
NREF,0.4321,,0.4134,,0.4508,,0.4086,,0.4134,,0.4038,
NRG,0.4313,84.0,0.4339,84.0,0.4287,82.0,0.4322,87.0,0.4013,86.0,0.4632,89.0
NRGV,1.1858,,0.9216,,1.4499,,1.1566,,0.8632,,1.4499,
NRIX,0.9452,,0.8962,,0.9943,,0.7728,,0.791,,0.7547,
NRP,0.3959,49.0,0.2895,28.0,0.5024,69.0,0.3196,30.0,0.262,22.0,0.3771,41.0
NRXP,7.1074,,12.5348,,1.68,,1.6952,,1.6928,,1.6977,
NSA,0.4454,91.0,0.3771,82.0,0.5138,94.0,0.371,95.0,0.373,97.0,0.3689,87.0
NSC,0.2199,31.0,0.2227,35.0,0.2171,28.0,0.2528,31.0,0.2132,17.0,0.2924,50.0
NSIT,0.2857,21.0,0.2942,25.0,0.2772,20.0,0.3295,35.0,0.3298,36.0,0.3292,35.0
NSP,0.4595,87.0,0.3685,71.0,0.5505,94.0,0.399,85.0,0.3735,82.0,0.4245,88.0
NSSC,0.4781,,0.4756,,0.4806,,0.5122,,0.5,,0.5244,
NTAP,0.3153,43.0,0.3087,42.0,0.3219,44.0,0.3635,57.0,0.368,65.0,0.359,43.0
NTB,0.3757,,0.3579,,0.3935,,0.3417,,0.308,,0.3754,
NTCT,0.3469,31.0,0.4078,62.0,0.286,8.0,0.3299,24.0,0.3739,61.0,0.286,3.0
NTES,0.335,25.0,0.3191,19.0,0.3509,31.0,0.4168,62.0,0.3737,44.0,0.4599,74.0
NTGR,0.5337,80.0,0.542,82.0,0.5254,78.0,0.5568,92.0,0.5734,95.0,0.5402,88.0
NTLA,0.8469,74.0,0.9107,82.0,0.7831,62.0,0.795,75.0,0.7926,73.0,0.7973,76.0
NTNX,0.3492,12.0,0.3266,8.0,0.3719,16.0,0.3299,3.0,0.3193,3.0,0.3405,3.0
NTR,0.2714,,0.2718,,0.271,,0.32,,0.3429,,0.2971,
NTRA,0.4959,19.0,0.5199,28.0,0.4719,13.0,0.5766,41.0,0.5741,41.0,0.579,41.0
NTRS,0.3242,78.0,0.2785,66.0,0.3698,85.0,0.2964,71.0,0.2684,65.0,0.3244,76.0
NTST,0.3047,,0.3195,,0.29,,0.3047,,0.3195,,0.29,
NTSX,0.1799,,0.1696,,0.1902,,0.1784,,0.1666,,0.1902,
NU,0.431,,0.4294,,0.4325,,0.4918,,0.4985,,0.4851,
NUE,0.3851,72.0,0.3899,73.0,0.3803,70.0,0.3626,65.0,0.3664,62.0,0.3587,65.0
NUGT,0.6291,28.0,0.6085,27.0,0.6497,30.0,0.6296,18.0,0.5713,15.0,0.688,19.0
NUS,0.5012,73.0,0.4353,62.0,0.567,81.0,0.5705,96.0,0.5476,94.0,0.5934,95.0
NUVB,,,1.931,,,,,,1.2699,,,
NUVL,0.4863,,0.4842,,0.4884,,0.5324,,0.5262,,0.5386,
NVAX,0.8041,23.0,0.7344,15.0,0.8738,34.0,0.8354,28.0,0.8271,33.0,0.8438,30.0
NVCR,0.7232,70.0,0.8054,83.0,0.6409,54.0,0.733,60.0,0.779,75.0,0.687,46.0
NVCT,1.2835,,1.3826,,1.1844,,1.2044,,1.224,,1.1849,
NVD,0.9502,,0.9126,,0.9878,,0.9548,,0.8224,,1.0873,
NVDA,0.4557,56.0,0.4581,57.0,0.4533,55.0,0.5125,78.0,0.5119,78.0,0.5131,76.0
NVDD,0.5444,,0.5017,,0.5871,,0.4804,,0.4357,,0.5251,
NVDL,0.8886,,0.8981,,0.879,,0.9563,,0.7935,,1.1191,
NVDS,0.7904,,0.7337,,0.8471,,0.9881,,0.6239,,1.3523,
NVDU,0.923,,0.9419,,0.904,,0.9516,,0.9208,,0.9825,
NVDY,0.3258,,0.2196,,0.432,,0.7072,,0.1133,,1.3011,
NVEE,0.5128,83.0,0.4866,76.0,0.5389,87.0,0.417,67.0,0.4212,68.0,0.4127,65.0
NVGS,0.364,18.0,0.3915,30.0,0.3365,10.0,0.3502,13.0,0.364,20.0,0.3365,6.0
NVMI,0.4474,67.0,0.471,72.0,0.4237,60.0,0.5222,86.0,0.5222,86.0,0.5221,86.0
NVNO,1.7108,,2.386,,1.0356,,1.7108,,2.386,,1.0356,
NVO,0.4264,95.0,0.4128,95.0,0.4399,96.0,0.4102,97.0,0.419,97.0,0.4013,97.0
NVOX,0.9332,,0.9744,,0.892,,0.9224,,0.9528,,0.892,
NVRI,0.5344,,0.5863,,0.4824,,0.5128,,0.5431,,0.4824,
NVS,0.1914,56.0,0.1874,57.0,0.1953,57.0,0.2056,66.0,0.1814,65.0,0.2297,56.0
NVST,0.4883,,0.5325,,0.4441,,0.4688,,0.4703,,0.4674,
NVT,0.4356,79.0,0.4204,74.0,0.4509,82.0,0.4476,89.0,0.4436,92.0,0.4515,87.0
NVTS,1.0132,,0.9774,,1.0491,,0.9836,,0.9551,,1.0121,
NWBI,,,0.2423,40.0,,,,,0.2721,66.0,,
NWE,0.209,34.0,0.1888,35.0,0.2293,45.0,0.2116,50.0,0.1888,46.0,0.2344,55.0
NWG,0.3352,,0.3237,,0.3467,,0.3404,,0.3237,,0.3571,
NWL,0.4588,86.0,0.4521,85.0,0.4654,86.0,0.5422,96.0,0.4668,94.0,0.6177,96.0
NWN,0.1804,26.0,0.1342,5.0,0.2267,55.0,0.2137,59.0,0.1342,7.0,0.2932,86.0
NWPX,0.38,27.0,0.4085,38.0,0.3514,22.0,0.3615,27.0,0.3716,31.0,0.3514,24.0
NWS,0.307,52.0,0.305,54.0,0.309,53.0,0.3218,70.0,0.345,79.0,0.2987,54.0
NWSA,0.3056,54.0,0.3015,54.0,0.3096,55.0,0.2846,52.0,0.2784,54.0,0.2909,50.0
NX,0.5257,86.0,0.474,77.0,0.5774,92.0,0.4757,91.0,0.474,92.0,0.4774,88.0
NXDT,,,0.6375,,,,,,0.6375,,,
NXE,0.5815,,0.5633,,0.5997,,0.6213,,0.6235,,0.6191,
NXPI,0.3764,56.0,0.3786,57.0,0.3742,55.0,0.3713,56.0,0.3715,60.0,0.3711,45.0
NXRT,,,0.4916,79.0,,,,,0.2862,56.0,,
NXST,0.2912,12.0,0.3134,26.0,0.2689,4.0,0.3095,7.0,0.2618,2.0,0.3572,24.0
NXT,0.4916,,0.4862,,0.4969,,0.5116,,0.5029,,0.5204,
NXTE,,,0.2216,,,,,,0.2216,,,
NXTG,0.167,,0.1554,,0.1787,,0.1658,,0.1518,,0.1797,
NYMT,,,0.2612,,,,,,0.2612,,,
NYT,0.25,27.0,0.2434,26.0,0.2565,28.0,0.2814,37.0,0.2861,42.0,0.2767,33.0
NZAC,0.1687,,0.1592,,0.1782,,0.1761,,0.166,,0.1862,
NZUS,,,0.1724,,,,,,0.1738,,,
O,0.2282,68.0,0.2413,74.0,0.2151,59.0,0.2026,47.0,0.2084,62.0,0.1968,21.0
OABI,1.4184,,2.1574,,0.6793,,1.4184,,2.1574,,0.6793,
OARK,,,,,0.8339,,,,,,0.8339,
OB,,,1.4093,100.0,,,,,0.5686,77.0,,
OBDC,,,0.1188,,,,,,0.1422,,,
OBE,0.4811,,0.4591,,0.5031,,0.4896,,0.4591,,0.5202,
OBK,,,,,0.3001,,,,,,0.3001,
OC,0.3718,71.0,0.3468,64.0,0.3969,76.0,0.3586,65.0,0.3552,67.0,0.362,60.0
OCFC,,,0.7512,,,,,,0.7512,,,
OCFT,,,,,0.8255,,,,,,0.8255,
OCGN,1.846,,2.5925,,1.0995,,1.3732,,1.5387,,1.2077,
OCSL,0.1873,,0.1471,,0.2275,,0.2127,,0.1471,,0.2783,
OCUL,,,0.9402,44.0,,,,,0.8421,19.0,,
ODD,0.5327,,0.5487,,0.5167,,0.5424,,0.5196,,0.5653,
ODDS,0.3174,,0.3106,,0.3242,,0.3071,,0.2984,,0.3158,
ODFL,0.4742,89.0,0.4511,87.0,0.4973,91.0,0.3924,78.0,0.384,77.0,0.4008,79.0
ODP,0.694,83.0,0.6694,80.0,0.7186,85.0,0.6509,88.0,0.7123,94.0,0.5895,77.0
OEC,0.507,,0.5736,79.0,0.4405,,0.4846,,0.4958,81.0,0.4733,
OEF,0.206,78.0,0.2458,87.0,0.1661,61.0,0.1766,47.0,0.1671,54.0,0.1862,32.0
OFG,0.3224,22.0,0.3116,20.0,0.3332,28.0,0.2894,10.0,0.3116,24.0,0.2672,4.0
OFS,0.35,,0.3854,,0.3145,,0.2929,,0.3854,,0.2004,
OGE,,,,,0.3386,87.0,,,,,0.1947,35.0
OGI,,,0.7795,,,,,,0.7795,,,
OGN,0.4613,,0.356,,0.5666,,0.3564,,0.3119,,0.4009,
OGS,0.3312,82.0,0.2688,67.0,0.3935,90.0,0.2252,49.0,0.195,42.0,0.2554,61.0
OHI,0.2136,36.0,0.2136,48.0,0.2135,31.0,0.2488,57.0,0.1694,46.0,0.3281,59.0
OI,0.4346,68.0,0.4518,71.0,0.4173,64.0,0.4739,76.0,0.466,75.0,0.4818,77.0
OIH,0.3111,52.0,0.3216,57.0,0.3006,47.0,0.2907,31.0,0.2463,20.0,0.3351,42.0
OII,0.4249,57.0,0.4213,57.0,0.4285,57.0,0.449,64.0,0.4648,70.0,0.4333,59.0
OIS,0.4952,39.0,0.4765,35.0,0.5138,45.0,0.4879,45.0,0.4765,41.0,0.4993,49.0
OKE,0.2774,70.0,0.2879,73.0,0.2669,64.0,0.254,57.0,0.189,27.0,0.319,63.0
OKLO,1.3253,,1.3173,,1.3334,,1.0338,,1.0232,,1.0443,
OKTA,0.3546,,0.3548,,0.3544,,0.4534,,0.4513,,0.4556,
OLED,0.3602,25.0,0.3698,31.0,0.3506,21.0,0.4216,24.0,0.4129,21.0,0.4303,27.0
OLLI,0.403,52.0,0.3896,50.0,0.4164,55.0,0.3713,30.0,0.3662,30.0,0.3763,30.0
OLMA,,,2.1558,,,,,,2.1558,,,
OLN,0.432,79.0,0.4197,77.0,0.4444,79.0,0.4656,90.0,0.434,88.0,0.4973,90.0
OLO,,,0.5797,,,,,,0.5535,,,
OLP,,,0.3992,88.0,,,,,0.3992,94.0,,
OLPX,,,0.7743,,,,,,0.732,,,
OM,,,1.5071,,,,,,1.5071,,,
OMAB,0.4178,,0.3989,,0.4366,,0.3988,,0.3536,,0.444,
OMC,0.3315,84.0,0.2788,74.0,0.3842,89.0,0.2686,68.0,0.2403,56.0,0.2968,76.0
OMCL,0.5732,87.0,0.5138,78.0,0.6325,91.0,0.5386,87.0,0.547,90.0,0.5301,84.0
OMER,0.9167,61.0,0.8253,50.0,1.0081,70.0,0.9363,71.0,0.8708,62.0,1.0018,77.0
OMF,0.4066,63.0,0.488,83.0,0.3252,37.0,0.3282,16.0,0.2378,23.0,0.4186,41.0
OMI,0.5974,80.0,0.619,80.0,0.5759,79.0,0.6631,89.0,0.6533,88.0,0.6729,89.0
ON,0.4806,73.0,0.4746,72.0,0.4865,74.0,0.5073,92.0,0.4938,87.0,0.5208,94.0
ONB,0.3415,57.0,0.3477,61.0,0.3352,56.0,0.3087,62.0,0.2823,60.0,0.3352,63.0
ONC,0.4368,,0.4002,,0.4734,,0.437,,0.4315,,0.4425,
OND,0.2663,,0.2558,,0.2768,,0.2633,,0.2558,,0.2709,
ONDS,1.598,,1.5184,,1.6775,,1.819,,1.7796,,1.8585,
ONEO,0.1753,,0.1762,,0.1744,,0.1769,,0.1681,,0.1857,
ONEQ,0.2484,80.0,0.2178,72.0,0.279,86.0,0.2266,67.0,0.1997,59.0,0.2536,78.0
ONEV,0.1174,,0.1003,,0.1344,,0.103,,0.0595,,0.1465,
ONEW,0.6641,,0.6341,,0.6941,,0.724,,0.73,,0.7181,
ONEY,0.177,,0.1632,,0.1909,,0.1649,,0.15,,0.1799,
ONIT,0.5424,,0.5991,,0.4856,,0.4888,,0.5016,,0.476,
ONLN,0.2814,,0.2501,,0.3128,,0.2453,,0.2159,,0.2746,
ONON,0.459,,0.456,,0.4619,,0.4568,,0.4505,,0.4632,
ONTO,0.5297,,0.5798,,0.4796,,0.5532,,0.5512,,0.5552,
OOMA,,,0.5461,60.0,,,,,0.5573,77.0,,
OOTO,0.4434,,0.5159,,0.3708,,0.3996,,0.4283,,0.3708,
OPBK,,,,,0.4137,,,,,,0.4761,
OPCH,0.3018,,0.3028,,0.3007,,0.3385,,0.3399,,0.3371,
OPEN,1.129,86.0,1.0536,81.0,1.2043,89.0,1.0187,85.0,1.0569,89.0,0.9805,77.0
OPFI,0.8052,,0.8154,,0.795,,0.9138,,1.025,,0.8025,
OPI,,,1.989,,,,,,1.989,,,
OPK,,,0.6522,56.0,,,,,0.6951,60.0,,
OPRA,0.5498,,0.5432,,0.5563,,0.548,,0.457,,0.6391,
OPRT,0.8753,,0.8325,,0.9181,,0.7628,,0.8325,,0.6931,
OPRX,0.7752,,0.7904,,0.7599,,0.7494,,0.6945,,0.8043,
OPTT,1.59,,1.8637,,1.3164,,2.1184,,2.2983,,1.9385,
OPY,0.403,52.0,0.4057,51.0,0.4002,54.0,0.3226,33.0,0.3298,46.0,0.3153,20.0
OR,0.3337,,0.3235,,0.3439,,0.3384,,0.345,,0.3319,
ORA,0.3611,66.0,0.3258,57.0,0.3965,74.0,0.3372,65.0,0.3175,59.0,0.3569,69.0
ORC,,,,,0.4042,,,,,,0.4042,
ORCL,0.3502,80.0,0.3517,81.0,0.3487,80.0,0.3629,87.0,0.3676,89.0,0.3582,83.0
ORGN,,,1.159,,,,,,1.159,,,
ORGO,1.2418,,0.8512,,1.6323,,1.1436,,0.655,,1.6323,
ORI,0.199,28.0,0.1965,36.0,0.2014,25.0,0.2104,45.0,0.192,40.0,0.2288,44.0
ORIC,,,1.4755,,,,,,1.6403,,,
ORKA,1.1098,,0.9672,,1.2523,,1.0496,,0.9672,,1.132,
ORLA,0.5328,,0.5495,,0.5161,,0.572,,0.617,,0.527,
ORLY,0.195,19.0,0.1881,16.0,0.2018,23.0,0.2498,33.0,0.2474,33.0,0.2522,32.0
ORN,0.7905,92.0,0.8534,94.0,0.7276,85.0,0.7905,95.0,0.8534,96.0,0.7276,89.0
ORRF,0.325,,0.3047,,0.3454,,0.325,,0.3047,,0.3454,
OS,0.6357,,0.7343,,0.5371,,0.619,,0.6055,,0.6325,
OSCR,0.746,,0.7717,,0.7203,,0.7672,,0.7304,,0.804,
OSIS,0.3966,64.0,0.3859,61.0,0.4072,65.0,0.403,70.0,0.4014,70.0,0.4047,69.0
OSK,0.3044,45.0,0.3129,51.0,0.2958,39.0,0.3451,63.0,0.3293,57.0,0.3609,65.0
OSPN,0.5074,,0.4265,,0.5883,,0.4481,,0.411,,0.4852,
OSUR,,,0.4226,6.0,,,,,0.5909,51.0,,
OSW,0.3632,,0.3297,,0.3968,,0.3632,,0.3297,,0.3968,
OTEX,0.281,35.0,0.2853,39.0,0.2768,33.0,0.3474,61.0,0.3202,54.0,0.3745,67.0
OTIS,0.2411,,0.2014,,0.2809,,0.2292,,0.2094,,0.249,
OTLK,,,1.0029,,,,,,0.9707,,,
OTLY,1.2207,,1.0098,,1.4316,,0.9923,,0.7353,,1.2493,
OTTR,0.3154,71.0,0.3357,77.0,0.2951,63.0,0.2958,73.0,0.2818,72.0,0.3098,74.0
OUNZ,0.4161,,0.1885,,0.6437,,0.2948,,0.1209,,0.4686,
OUST,1.9747,,1.9723,,1.9771,,0.8102,,0.7875,,0.833,
OUT,0.4336,73.0,0.4579,78.0,0.4093,66.0,0.3579,57.0,0.2996,57.0,0.4162,68.0
OVV,0.437,,0.5086,,0.3654,,0.3622,,0.3186,,0.4058,
OWL,0.4004,,0.4093,,0.3915,,0.4036,,0.3387,,0.4686,
OXM,0.5274,79.0,0.4536,65.0,0.6011,87.0,0.4258,62.0,0.3779,53.0,0.4737,71.0
OXY,0.2886,56.0,0.2939,57.0,0.2833,54.0,0.2802,45.0,0.233,24.0,0.3275,60.0
OZEM,0.3312,,0.2263,,0.436,,0.2496,,0.1798,,0.3195,
OZK,0.3733,,0.3737,,0.3729,,0.3348,,0.2644,,0.4053,
PAA,0.2202,46.0,0.2165,48.0,0.224,46.0,0.227,47.0,0.1247,7.0,0.3292,57.0
PAAS,0.3906,28.0,0.4148,40.0,0.3664,18.0,0.426,24.0,0.3898,16.0,0.4623,37.0
PACB,,,0.9492,62.0,,,,,1.2962,95.0,,
PACS,1.0562,,1.1444,,0.968,,0.7068,,0.7227,,0.691,
PAG,0.2772,18.0,0.2659,17.0,0.2885,21.0,0.2968,26.0,0.2776,24.0,0.3161,28.0
PAGP,0.2562,30.0,0.262,36.0,0.2503,25.0,0.2139,10.0,0.1124,5.0,0.3154,25.0
PAGS,0.499,,0.4987,,0.4992,,0.5343,,0.5182,,0.5504,
PAHC,0.8933,97.0,1.263,99.0,0.5236,60.0,0.5055,71.0,0.4875,70.0,0.5236,73.0
PAL,0.4717,3.0,0.4526,3.0,0.4908,5.0,0.481,4.0,0.4712,3.0,0.4908,4.0
PALC,0.1972,,0.1814,,0.2131,,0.1938,,0.1744,,0.2131,
PALL,0.3,,0.3279,,0.272,,0.365,,0.3328,,0.3972,
PAM,0.5208,50.0,0.4968,45.0,0.5449,57.0,0.463,40.0,0.4401,32.0,0.486,48.0
PANL,,,0.3649,,,,,,0.3649,,,
PANW,0.3426,51.0,0.3425,51.0,0.3426,51.0,0.4021,69.0,0.3945,67.0,0.4097,72.0
PAR,0.5058,,0.4612,,0.5504,,0.4906,,0.4958,,0.4853,
PARA,0.2996,,0.2705,,0.3288,,0.469,,0.2406,,0.6973,
PARAA,0.6512,,0.3018,,1.0006,,0.565,,0.3018,,0.8282,
PARR,0.5878,72.0,0.6444,78.0,0.5311,67.0,0.5756,73.0,0.6209,79.0,0.5304,67.0
PATH,0.4646,,0.5399,,0.3894,,0.5574,,0.5665,,0.5483,
PATK,0.4978,66.0,0.5095,67.0,0.4862,67.0,0.4248,60.0,0.4027,52.0,0.447,66.0
PAX,0.4266,,0.3265,,0.5268,,0.3052,,0.257,,0.3534,
PAY,0.5428,65.0,0.5332,65.0,0.5524,67.0,0.618,81.0,0.6215,84.0,0.6146,80.0
PAYC,0.3252,33.0,0.3667,46.0,0.2837,15.0,0.4031,40.0,0.3904,31.0,0.4158,46.0
PAYO,0.6792,,0.7402,,0.6182,,0.5265,,0.5143,,0.5387,
PAYX,0.2266,60.0,0.2322,65.0,0.2211,56.0,0.2279,50.0,0.1844,35.0,0.2714,65.0
PB,0.3516,74.0,0.4092,84.0,0.2941,48.0,0.2656,47.0,0.2386,35.0,0.2926,63.0
PBA,0.2256,44.0,0.2315,53.0,0.2198,35.0,0.2208,52.0,0.1952,49.0,0.2465,55.0
PBD,0.4408,,0.5292,,0.3525,,0.3847,,0.2647,,0.5047,
PBE,0.2114,,0.2089,,0.214,,0.2114,,0.2033,,0.2195,
PBF,0.5059,64.0,0.5279,67.0,0.4839,56.0,0.5055,69.0,0.4166,51.0,0.5943,74.0
PBH,0.2602,9.0,0.2856,19.0,0.2348,6.0,0.2256,4.0,0.2228,4.0,0.2283,5.0
PBI,0.4824,75.0,0.4791,76.0,0.4858,74.0,0.534,79.0,0.459,77.0,0.609,84.0
PBJ,0.1695,,0.1666,,0.1724,,0.1764,,0.1708,,0.182,
PBPB,0.579,66.0,0.477,44.0,0.6809,78.0,0.447,42.0,0.4497,45.0,0.4444,41.0
PBR,0.295,16.0,0.2837,14.0,0.3063,19.0,0.3094,6.0,0.1603,3.0,0.4586,61.0
PBT,0.396,62.0,0.3641,61.0,0.4278,60.0,0.4081,68.0,0.3642,68.0,0.4519,63.0
PBW,,,0.4204,74.0,,,,,0.4204,82.0,,
PBYI,,,0.7827,34.0,,,,,1.4441,92.0,,
PCAR,0.272,59.0,0.2798,61.0,0.2641,54.0,0.2818,49.0,0.2592,35.0,0.3045,71.0
PCG,0.2858,67.0,0.2873,68.0,0.2844,66.0,0.3316,75.0,0.3604,78.0,0.3028,65.0
PCH,0.2706,47.0,0.2471,37.0,0.2942,56.0,0.2532,38.0,0.2372,39.0,0.2692,38.0
PCOR,0.471,,0.4459,,0.496,,0.4802,,0.4861,,0.4744,
PCRX,0.7011,89.0,0.6786,86.0,0.7237,89.0,0.6175,82.0,0.5992,77.0,0.6358,87.0
PCT,0.8951,,0.8932,,0.897,,0.902,,0.8375,,0.9665,
PCTY,0.2868,4.0,0.291,6.0,0.2827,3.0,0.3646,6.0,0.3675,9.0,0.3616,5.0
PCVX,1.019,,0.8559,,1.182,,0.5718,,0.555,,0.5885,
PCY,,,,,0.1833,83.0,,,,,0.1833,82.0
PCYO,,,0.376,,,,,,0.2938,,,
PD,0.4032,39.0,0.4046,43.0,0.4017,37.0,0.44,52.0,0.443,53.0,0.437,49.0
PDBA,0.1798,,0.1434,,0.2162,,0.1798,,0.1434,,0.2162,
PDBC,0.1699,,0.1573,,0.1825,,0.1747,,0.1669,,0.1825,
PDD,0.7357,,0.7475,,0.7239,,0.4952,,0.4969,,0.4936,
PDFS,0.929,100.0,0.5389,76.0,1.319,100.0,0.929,100.0,0.5389,95.0,1.319,100.0
PDM,0.4109,71.0,0.3663,68.0,0.4554,75.0,0.3999,76.0,0.3444,69.0,0.4554,80.0
PDN,,,0.1458,,,,,,0.1458,,,
PDP,0.2168,67.0,0.2006,66.0,0.2329,71.0,0.2103,70.0,0.2039,72.0,0.2167,67.0
PDS,0.4858,60.0,0.4135,46.0,0.5582,74.0,0.3942,43.0,0.3953,45.0,0.3931,35.0
PDYN,1.3454,,1.1648,,1.526,,1.3651,,1.0992,,1.631,
PEB,0.6114,85.0,0.514,74.0,0.7088,93.0,0.4778,80.0,0.4424,71.0,0.5131,85.0
PEBO,0.3682,,0.2964,57.0,0.4401,82.0,0.3283,,0.2964,72.0,0.3602,73.0
PECO,0.389,,0.5255,,0.2526,,0.2839,,0.3152,,0.2526,
PEG,0.2268,67.0,0.2243,69.0,0.2294,62.0,0.217,65.0,0.166,26.0,0.2681,81.0
PEGA,0.4624,64.0,0.5046,76.0,0.4202,51.0,0.4518,72.0,0.4451,70.0,0.4586,74.0
PEJ,0.2287,,0.1665,,0.2909,,0.2239,,0.1665,,0.2813,
PEN,0.349,19.0,0.3615,26.0,0.3365,15.0,0.3904,26.0,0.3848,26.0,0.396,27.0
PENG,0.7068,,0.6375,,0.7761,,0.5686,,0.5086,,0.6286,
PENN,0.5482,80.0,0.5551,80.0,0.5412,78.0,0.409,57.0,0.3958,56.0,0.4221,61.0
PEP,0.1966,79.0,0.197,80.0,0.1963,77.0,0.2008,69.0,0.1426,28.0,0.2589,90.0
PERI,0.4647,,0.4579,,0.4715,17.0,0.447,,0.4383,,0.4557,8.0
PESI,,,0.9285,,,,,,0.8354,,,
PETS,0.7539,95.0,0.7186,94.0,0.7892,96.0,0.7539,97.0,0.7186,96.0,0.7892,99.0
PEY,,,,,0.3308,,,,,,0.2293,
PEZ,0.2098,55.0,0.2206,65.0,0.1989,44.0,0.2144,57.0,0.2209,67.0,0.2078,44.0
PFBC,0.2791,25.0,0.2648,22.0,0.2934,35.0,0.2844,35.0,0.2583,23.0,0.3105,52.0
PFE,0.2354,62.0,0.2346,63.0,0.2361,61.0,0.2398,53.0,0.1454,15.0,0.3342,91.0
PFF,,,,,0.1167,62.0,,,,,0.1358,44.0
PFFA,,,,,0.2062,,,,,,0.2062,
PFFD,,,,,0.2052,,,,,,0.2052,
PFG,0.2273,38.0,0.227,41.0,0.2276,33.0,0.2604,52.0,0.2302,43.0,0.2907,57.0
PFGC,0.2978,38.0,0.2675,24.0,0.328,50.0,0.2897,44.0,0.2869,42.0,0.2925,44.0
PFIX,0.6968,,0.6663,,0.7274,,0.3842,,0.3525,,0.4158,
PFM,0.1564,,0.1344,,0.1785,,0.1564,,0.1344,,0.1785,
PFS,,,0.472,80.0,,,,,0.472,87.0,,
PFSI,0.3988,78.0,0.4013,77.0,0.3962,76.0,0.3062,31.0,0.2929,23.0,0.3194,40.0
PG,0.1648,60.0,0.1643,62.0,0.1653,57.0,0.1854,53.0,0.1446,30.0,0.2261,67.0
PGC,,,0.3427,,,,,,0.3427,,,
